Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2003-07-01 00:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 01:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 01:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 02:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 02:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 03:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 03:30,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-01 04:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 04:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 05:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 05:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 06:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 06:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 07:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 07:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 08:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 08:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 09:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 09:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 10:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 10:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 11:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 11:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 12:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 12:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 13:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 13:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 14:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 14:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 15:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 15:30,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-01 16:00,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-01 16:30,0.00,nan,0.02,0.46,0.00,0.0000,0.0000
2003-07-01 17:00,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-01 17:30,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-01 18:00,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-01 18:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 19:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 19:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 20:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 20:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 21:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 21:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 22:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 22:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 23:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-01 23:30,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-02 00:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-02 00:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-02 01:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-02 01:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-02 02:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-02 02:30,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-02 03:00,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-02 03:30,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-02 04:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-02 04:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-02 05:00,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-02 05:30,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-02 06:00,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-02 06:30,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-02 07:00,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-02 07:30,0.00,nan,0.00,0.46,0.00,0.0000,0.0000
2003-07-02 08:00,0.00,nan,0.01,0.46,0.00,0.0000,0.0000
2003-07-02 08:30,0.00,nan,0.03,0.46,0.00,0.0000,0.0000
2003-07-02 09:00,0.00,nan,0.09,0.46,0.01,0.0000,0.0000
2003-07-02 09:30,0.00,nan,0.06,0.46,0.01,0.0000,0.0000
2003-07-02 10:00,0.00,nan,0.04,0.46,0.01,0.0000,0.0000
2003-07-02 10:30,0.00,nan,0.03,0.46,0.01,0.0000,0.0000
2003-07-02 11:00,0.00,nan,0.02,0.46,0.01,0.0000,0.0000
2003-07-02 11:30,0.00,nan,0.02,0.46,0.01,0.0000,0.0000
2003-07-02 12:00,0.00,nan,0.02,0.46,0.01,0.0000,0.0000
2003-07-02 12:30,0.00,nan,0.01,0.46,0.01,0.0000,0.0000
2003-07-02 13:00,0.00,nan,0.02,0.46,0.01,0.0000,0.0000
2003-07-02 13:30,0.00,nan,0.01,0.46,0.01,0.0000,0.0000
2003-07-02 14:00,0.00,nan,0.00,0.46,0.01,0.0000,0.0000
2003-07-02 14:30,0.00,nan,0.00,0.46,0.01,0.0000,0.0000
2003-07-02 15:00,0.00,nan,0.00,0.46,0.01,0.0000,0.0000
2003-07-02 15:30,0.00,nan,0.00,0.46,0.01,0.0000,0.0000
2003-07-02 16:00,0.00,nan,0.19,0.46,0.02,0.0001,0.0000
2003-07-02 16:30,0.00,nan,0.11,0.46,0.03,0.0000,0.0000
2003-07-02 17:00,0.00,nan,0.03,0.46,0.03,0.0000,0.0000
2003-07-02 17:30,0.00,nan,0.06,0.46,0.03,0.0000,0.0000
2003-07-02 18:00,0.00,nan,0.03,0.46,0.03,0.0000,0.0000
2003-07-02 18:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-02 19:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-02 19:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-02 20:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-02 20:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-02 21:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-02 21:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-02 22:00,0.00,nan,0.01,0.46,0.03,0.0000,0.0000
2003-07-02 22:30,0.00,nan,0.01,0.46,0.03,0.0000,0.0000
2003-07-02 23:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-02 23:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 00:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 00:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 01:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 01:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 02:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 02:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 03:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 03:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 04:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 04:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 05:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 05:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 06:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 06:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 07:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 07:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 08:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 08:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 09:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 09:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 10:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 10:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 11:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 11:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 12:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 12:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 13:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 13:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 14:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 14:30,0.00,nan,0.01,0.46,0.03,0.0000,0.0000
2003-07-03 15:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 15:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 16:00,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 16:30,0.00,nan,0.00,0.46,0.03,0.0000,0.0000
2003-07-03 17:00,0.00,nan,0.01,0.46,0.03,0.0000,0.0000
2003-07-03 17:30,0.00,nan,0.04,0.46,0.03,0.0000,0.0000
2003-07-03 18:00,0.00,nan,0.04,0.46,0.04,0.0000,0.0000
2003-07-03 18:30,0.00,nan,0.18,0.46,0.05,0.0000,0.0000
2003-07-03 19:00,0.00,nan,0.18,0.46,0.06,0.0000,0.0001
2003-07-03 19:30,0.00,nan,0.18,0.46,0.07,0.0000,0.0001
2003-07-03 20:00,0.00,nan,0.23,0.46,0.08,0.0000,0.0001
2003-07-03 20:30,0.00,nan,0.33,0.46,0.10,0.0001,0.0003
2003-07-03 21:00,0.00,nan,0.52,0.46,0.13,0.0003,0.0005
2003-07-03 21:30,0.00,nan,0.61,0.46,0.17,0.0005,0.0007
2003-07-03 22:00,0.00,nan,0.71,0.46,0.22,0.0007,0.0009
2003-07-03 22:30,0.00,nan,0.76,0.46,0.27,0.0008,0.0009
2003-07-03 23:00,0.00,nan,0.48,0.46,0.30,0.0008,0.0010
2003-07-03 23:30,0.00,nan,0.64,0.46,0.34,0.0010,0.0010
2003-07-04 00:00,0.00,nan,0.23,0.46,0.35,0.0001,0.0004
2003-07-04 00:30,0.00,nan,0.18,0.46,0.36,0.0000,0.0003
2003-07-04 01:00,0.00,nan,0.18,0.46,0.37,0.0000,0.0005
2003-07-04 01:30,0.00,nan,0.21,0.46,0.38,0.0000,0.0005
2003-07-04 02:00,0.00,nan,0.18,0.46,0.39,0.0000,0.0003
2003-07-04 02:30,0.00,nan,0.01,0.46,0.39,0.0000,0.0000
2003-07-04 03:00,0.00,nan,0.41,0.46,0.42,0.0003,0.0001
2003-07-04 03:30,0.00,nan,1.11,0.46,0.50,0.0017,0.0005
2003-07-04 04:00,0.00,nan,1.72,0.46,0.62,0.0044,0.0010
2003-07-04 04:30,0.00,nan,1.94,0.46,0.76,0.0059,0.0017
2003-07-04 05:00,0.00,nan,2.03,0.46,0.91,0.0075,0.0025
2003-07-04 05:30,0.00,nan,1.59,0.46,1.01,0.0060,0.0028
2003-07-04 06:00,0.00,nan,1.56,0.46,1.12,0.0065,0.0032
2003-07-04 06:30,0.00,nan,1.80,0.46,1.25,0.0090,0.0038
2003-07-04 07:00,0.01,nan,1.24,0.46,1.33,0.0061,0.0037
2003-07-04 07:30,0.01,nan,0.80,0.46,1.38,0.0033,0.0033
2003-07-04 08:00,0.01,nan,0.50,0.46,1.40,0.0016,0.0025
2003-07-04 08:30,0.01,nan,0.40,0.46,1.42,0.0012,0.0022
2003-07-04 09:00,0.01,nan,0.29,0.46,1.44,0.0007,0.0017
2003-07-04 09:30,0.01,nan,0.15,0.46,1.44,0.0001,0.0010
2003-07-04 10:00,0.01,nan,0.23,0.46,1.45,0.0007,0.0014
2003-07-04 10:30,0.01,nan,0.14,0.46,1.46,0.0004,0.0007
2003-07-04 11:00,0.01,nan,0.14,0.46,1.47,0.0002,0.0003
2003-07-04 11:30,0.01,nan,0.00,0.46,1.47,0.0000,0.0000
2003-07-04 12:00,0.01,nan,0.04,0.46,1.47,0.0000,0.0000
2003-07-04 12:30,0.01,nan,0.00,0.46,1.47,0.0000,0.0000
2003-07-04 13:00,0.01,nan,0.00,0.46,1.47,0.0000,0.0000
2003-07-04 13:30,0.01,nan,0.00,0.46,1.47,0.0000,0.0000
2003-07-04 14:00,0.01,nan,0.00,0.46,1.47,0.0000,0.0000
2003-07-04 14:30,0.01,nan,0.00,0.46,1.47,0.0000,0.0000
2003-07-04 15:00,0.01,nan,0.01,0.46,1.47,0.0000,0.0000
2003-07-04 15:30,0.01,nan,0.01,0.46,1.47,0.0000,0.0000
2003-07-04 16:00,0.02,nan,0.01,0.46,1.47,0.0000,0.0000
2003-07-04 16:30,0.02,nan,0.01,0.46,1.47,0.0000,0.0000
2003-07-04 17:00,0.02,nan,0.02,0.46,1.47,0.0000,0.0000
2003-07-04 17:30,0.02,nan,0.02,0.46,1.46,0.0000,0.0000
2003-07-04 18:00,0.02,nan,0.03,0.46,1.47,0.0000,0.0000
2003-07-04 18:30,0.02,nan,0.03,0.46,1.47,0.0000,0.0000
2003-07-04 19:00,0.02,nan,0.03,0.46,1.47,0.0000,0.0000
2003-07-04 19:30,0.02,nan,0.03,0.46,1.47,0.0000,0.0000
2003-07-04 20:00,0.02,nan,0.01,0.46,1.47,0.0000,0.0000
2003-07-04 20:30,0.02,nan,0.02,0.46,1.47,0.0000,0.0000
2003-07-04 21:00,0.02,nan,0.03,0.46,1.47,0.0000,0.0000
2003-07-04 21:30,0.02,nan,0.01,0.46,1.47,0.0000,0.0000
2003-07-04 22:00,0.03,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-04 22:30,0.03,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-04 23:00,0.03,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-04 23:30,0.03,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 00:00,0.03,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 00:30,0.03,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 01:00,0.03,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 01:30,0.03,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 02:00,0.03,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 02:30,0.03,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 03:00,0.04,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 03:30,0.04,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 04:00,0.04,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 04:30,0.04,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 05:00,0.04,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 05:30,0.04,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 06:00,0.05,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 06:30,0.05,nan,0.00,0.46,1.46,0.0000,0.0000
2003-07-05 07:00,0.05,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 07:30,0.05,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 08:00,0.05,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 08:30,0.06,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 09:00,0.06,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 09:30,0.06,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 10:00,0.06,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 10:30,0.07,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 11:00,0.07,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 11:30,0.07,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 12:00,0.07,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 12:30,0.08,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 13:00,0.08,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 13:30,0.08,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 14:00,0.08,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 14:30,0.09,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 15:00,0.09,nan,0.00,0.46,1.45,0.0000,0.0000
2003-07-05 15:30,0.09,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 16:00,0.09,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 16:30,0.10,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 17:00,0.10,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 17:30,0.10,nan,0.01,0.46,1.44,0.0000,0.0000
2003-07-05 18:00,0.10,nan,0.01,0.46,1.44,0.0000,0.0000
2003-07-05 18:30,0.11,nan,0.01,0.46,1.44,0.0000,0.0000
2003-07-05 19:00,0.11,nan,0.01,0.46,1.44,0.0000,0.0000
2003-07-05 19:30,0.11,nan,0.01,0.46,1.44,0.0000,0.0000
2003-07-05 20:00,0.11,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 20:30,0.12,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 21:00,0.12,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 21:30,0.12,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 22:00,0.12,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 22:30,0.12,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 23:00,0.13,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-05 23:30,0.13,nan,0.00,0.46,1.44,0.0000,0.0000
2003-07-06 00:00,0.13,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 00:30,0.13,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 01:00,0.14,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 01:30,0.14,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 02:00,0.14,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 02:30,0.14,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 03:00,0.14,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 03:30,0.15,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 04:00,0.15,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 04:30,0.15,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 05:00,0.15,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 05:30,0.16,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 06:00,0.16,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 06:30,0.16,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 07:00,0.17,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 07:30,0.17,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 08:00,0.17,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 08:30,0.17,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 09:00,0.18,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 09:30,0.18,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 10:00,0.18,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 10:30,0.19,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 11:00,0.19,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 11:30,0.19,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 12:00,0.20,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 12:30,0.20,nan,0.00,0.46,1.43,0.0000,0.0000
2003-07-06 13:00,0.20,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 13:30,0.21,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 14:00,0.21,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 14:30,0.21,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 15:00,0.22,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 15:30,0.22,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 16:00,0.23,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 16:30,0.23,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 17:00,0.23,nan,0.01,0.46,1.42,0.0000,0.0000
2003-07-06 17:30,0.24,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 18:00,0.24,nan,0.01,0.46,1.42,0.0000,0.0000
2003-07-06 18:30,0.25,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 19:00,0.25,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 19:30,0.25,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 20:00,0.26,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 20:30,0.26,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 21:00,0.26,nan,0.01,0.46,1.42,0.0000,0.0000
2003-07-06 21:30,0.27,nan,0.00,0.46,1.42,0.0000,0.0000
2003-07-06 22:00,0.27,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-06 22:30,0.27,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-06 23:00,0.28,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-06 23:30,0.28,nan,0.01,0.46,1.41,0.0000,0.0000
2003-07-07 00:00,0.28,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 00:30,0.29,nan,0.01,0.46,1.41,0.0000,0.0000
2003-07-07 01:00,0.29,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 01:30,0.29,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 02:00,0.29,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 02:30,0.30,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 03:00,0.30,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 03:30,0.30,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 04:00,0.30,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 04:30,0.31,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 05:00,0.31,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 05:30,0.31,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 06:00,0.31,nan,0.01,0.46,1.40,0.0000,0.0000
2003-07-07 06:30,0.31,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 07:00,0.32,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 07:30,0.32,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 08:00,0.32,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 08:30,0.32,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 09:00,0.33,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 09:30,0.33,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 10:00,0.33,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 10:30,0.34,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 11:00,0.34,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 11:30,0.34,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 12:00,0.35,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 12:30,0.35,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 13:00,0.35,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 13:30,0.36,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 14:00,0.36,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 14:30,0.37,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 15:00,0.38,nan,0.00,0.46,1.40,0.0000,0.0000
2003-07-07 15:30,0.38,nan,0.00,0.46,1.39,0.0000,0.0000
2003-07-07 16:00,0.39,nan,0.00,0.46,1.39,0.0000,0.0000
2003-07-07 16:30,0.40,nan,0.00,0.46,1.39,0.0000,0.0000
2003-07-07 17:00,0.40,nan,0.00,0.46,1.39,0.0000,0.0000
2003-07-07 17:30,0.41,nan,0.02,0.46,1.39,0.0000,0.0000
2003-07-07 18:00,0.42,nan,0.04,0.46,1.40,0.0000,0.0000
2003-07-07 18:30,0.43,nan,0.03,0.46,1.40,0.0000,0.0000
2003-07-07 19:00,0.44,nan,0.02,0.46,1.40,0.0000,0.0000
2003-07-07 19:30,0.45,nan,0.31,0.46,1.41,0.0012,0.0009
2003-07-07 20:00,0.46,nan,0.02,0.46,1.41,0.0000,0.0000
2003-07-07 20:30,0.47,nan,0.02,0.46,1.41,0.0000,0.0000
2003-07-07 21:00,0.48,nan,0.02,0.46,1.41,0.0000,0.0000
2003-07-07 21:30,0.49,nan,0.01,0.46,1.41,0.0000,0.0000
2003-07-07 22:00,0.50,nan,0.00,0.46,1.41,0.0000,0.0000
2003-07-07 22:30,0.51,nan,0.06,0.46,1.41,0.0001,0.0003
2003-07-07 23:00,0.52,nan,0.71,0.46,1.46,0.0064,0.0014
2003-07-07 23:30,0.54,nan,0.98,0.46,1.53,0.0098,0.0023
2003-07-08 00:00,0.55,nan,1.03,0.46,1.60,0.0094,0.0032
2003-07-08 00:30,0.56,nan,1.97,0.46,1.74,0.0227,0.0046
2003-07-08 01:00,0.57,nan,0.69,0.46,1.78,0.0053,0.0039
2003-07-08 01:30,0.58,nan,0.64,0.46,1.81,0.0039,0.0035
2003-07-08 02:00,0.60,nan,0.76,0.46,1.86,0.0035,0.0031
2003-07-08 02:30,0.61,nan,0.77,0.46,1.90,0.0035,0.0031
2003-07-08 03:00,0.62,nan,0.88,0.46,1.96,0.0056,0.0035
2003-07-08 03:30,0.63,nan,0.72,0.46,2.00,0.0031,0.0023
2003-07-08 04:00,0.64,nan,0.54,0.46,2.04,0.0016,0.0015
2003-07-08 04:30,0.65,nan,0.59,0.46,2.07,0.0008,0.0008
2003-07-08 05:00,0.66,nan,0.28,0.46,2.09,0.0002,0.0004
2003-07-08 05:30,0.67,nan,0.25,0.46,2.10,0.0001,0.0010
